,별점,리뷰내용,작성자,작성일자,공감,비공감
955,10,관람객어벤져스4 끝나고 와칸타 스타벅스 1호점에 모여서 커피타임 ,Gabriel(xodn****),2018.04.30 10:24,6,1
956,10,"하여간 또 라이 기래기 평론가들 평점봐라...쓰레기 한국영화엔 후하고, 창의적이며, 상상력이 풍부한 마블 영화에는 인색하네...진정한 평론가는 네티즌들이다..이런 스토리 라인 만들 수 있는 놈들있냐? 판타지와 공상과...",에임하이(bara****),2018.04.30 01:57,6,1
957,10,관람객어벤저스 시리즈 중에 제일 재밌었던 것 같아요ㅠㅠ ,vellotte(vell****),2018.04.29 19:25,6,1
958,9,히어로들 처음 등장할때마다 왠지 모르겠는데 울고 싶었음 ,qnfw****,2018.04.29 19:01,6,1
959,10,관람객이 영화는 떡밥의 연속이였다. ,훈이(sull****),2018.04.29 11:37,6,1
960,10,로키 왜 죽이는데? 미워할 수 없는 캐릭인데...흑흑 ,롯데걸(jiye****),2018.04.28 04:04,6,1
961,10,저 영화 2번봤는데 2번 더볼거에여. 5번봐도 아깝지않은... 특히 솔직히 지하철역 그림자속에서 등장하는 캡아나올때 어벤져스 브금 나오면서 토르 와칸다로 내려오면서 타노스 데려와 라고 말하면서 스톰브레이커로 찍어내리...,callmegray(j6t1****),2018.04.27 19:01,6,1
962,10,연출 진짜 볼 때마다 감탄함. 전혀 오글거리지도 않고 황홀할 정도의 연출력에 연기는 말할 것도 없고 마블 히어로들을 다 모아뒀음에도 난잡하지않고 너무 재밌게 봤음. 역시 마블 ,유니(jiyu****),2018.04.27 17:18,6,1
963,10,관람객이건 꼭 세 번 이상 본다 최소 ,KingLode(kimj****),2018.04.27 03:52,6,1
964,10,토르 전기뿜는 등장씬 소름이었어여.. 뤼얼대박소름입니다 또보고싶어요 ,수빈(coco****),2018.04.26 21:12,6,1
965,1,번역이 좀 마이너한 분야인가? 적폐 쩌네. 번역기 돌려서 다듬는 수준. ,아마니(kll6****),2018.04.26 13:52,6,1
966,1,박지훈 번역가 짤라라 제발 ,훈페이즈(hoon****),2018.04.26 13:28,6,1
967,10,넘치는 액션 긴박한 스토리 그리고 현자타임 ,토실(emfo****),2018.04.25 12:55,6,1
968,8,1점 뺀 이유는 스타로드를 분노조절장애 OO으로 만들어서. ,Good(abcd****),2020.04.01 09:37,7,2
969,10,벌써 6번째보는 영화(극장3번+집3번)진짜 인피니티워를 이길영화는 앤드게임밖에 없다. ,박찬웅(cksd****),2019.04.06 18:45,7,2
970,10,"시작부터 끝까지 단 1초도 재미없던 순간이 없었고, 지금까지 영화에서 느낄 수 없었던 묘한 감정을 느낌. 이게 재미없다는 사람은 그냥 감정이 없거나 인생이 겁나게 슬퍼서 기쁠줄 모르는거 아닌가 싶을정도. ",JIYO(jiyo****),2018.05.01 23:51,7,2
971,1,"영화는 좋았는데, 박지훈 발번역 때문에 재미가 반감됨. 박지훈 꺼져라 ",타미(ksm8****),2018.04.26 18:49,7,2
972,10,타노스 기대 이상의 빌런이였음..마블 역대급 빌런 ,궁중비책(ohna****),2018.04.25 15:08,7,2
973,10,스포가두려워 눈뜨자마자보고왔다 개슬프네 ,hotr****,2018.04.25 14:54,7,2
974,10,닥터가 떡밥을 주네요 ㅋㅋㅋㅋ 이거 또 맞추느라 고생들 하것넹 ,BGLOG1(rhkd****),2018.04.25 13:29,7,2
975,10,재밌다고 하기에도 슬프다고 하기에도 충격적이라고 하기에도 뭐하다. 어차피 어벤져스4에서 해결 되겠지 타임스톤이 잘못했다. 전부 타임스톤 때문이다. ,김데일리(kkid****),2018.04.25 13:27,7,2
976,10,진짜 나올때 다들 벙쪄서 말한마디없이나온다 역대급타노스이다정말로 ,지형(vksk****),2018.04.25 12:43,7,2
977,10,관람객일찍보길잘했다충격이다 ,DOK2(echa****),2018.04.25 11:34,7,2
978,10,마블 시리즈와 동시대를 살며 극장에서 보는자체가 영광이다 ,수사국장(20f0****),2018.04.29 19:12,8,3
979,1,닥터스트레인지 번역 오역 설명 영상 보고 내용을 이제 이해함. 반대의 의미로 오역해버려서 끝나는 내내 갸우뚱 함. 다끝났자고 얘기할거면 스톤을 왜줬어? 다음 작품 번역가 다른사람이 하면 좋겠다 제발 ,kim9****,2018.04.28 03:11,8,3
980,10,관람객루소형제 대박이다. 걸작을 만들었네. 그걸 번역가 박지훈의 오역으로 망쳐놨다 ㅡㅡ 번역계의 ㅈㅍ ,유진(nine****),2018.04.27 00:36,8,3
981,1,motherfucxxx을 어머니라고  번역한 이 박읍읍 씨 닉퓨리 강제 효자행 ,밍꾸(hgs0****),2018.04.26 21:53,8,3
982,10,아 기빨린다 ㅋㅋㅋㅋ이제 등교해야지.. ,이주호(fire****),2018.04.25 12:55,8,3
983,7,"아무도 유효타 못냈던 타노스한테 한방 먹인 토르 개멋있다. 부탁한다, 스톰 브레이커! (피리릿 파파파파 푸슉!!!) ",용석이애비(dydt****),2020.04.04 15:20,9,4
984,1,진심 청와대 민원에 번역가 자격박탈좀 넣어줘라. ,스마일조커(ehfn****),2018.04.26 06:42,9,4
985,5,전염병 소굴 중국놈들 손가락 하나로 사라져 버려쓰면 좋겠다. ,오빠(kfc1****),2020.04.19 19:46,10,5
986,10,관람객Bring me Thanos! ,마리카(hjhc****),2019.01.03 14:51,10,5
987,4,관람객기승전결이 아니라 결결결기 느낌. 후속편을 의식한 나머지 너무 어이없게 마무리해서 보고난 후 현타가 온다. 히어로들을 한번에 모아서 본다는 재미말곤 없음 ,아내의유혹(cjsd****),2018.04.25 14:09,16,11
988,10,타노스 is 코로나. 차라리 타노스가 낫다 ,구르밍(rxmi****),2021.01.02 19:53,4,0
989,10,히어로 물의 정점...요즘은 타노스 심정도 이해가 간다... ,zero****,2020.08.29 16:35,4,0
990,10,와칸다 포에버.... ,하하핫(dud7****),2020.08.29 12:32,4,0
991,7,타노스의 타노스에 의한 타노스를 위한 ,바람(brow****),2020.05.17 11:35,4,0
992,10,브링미타노스에서 전율이~~~ ㅠㅠ ,히미밍(gmla****),2020.03.11 14:51,4,0
993,10,진짜 어벤져스를 봤다. ,come****,2019.11.04 04:07,4,0
994,10,그냥 마블영화는 최고다 다시봐도 굿 ,초코농약(wate****),2019.08.21 12:22,4,0
995,10,마블 세계관을 잘 모르는데도 불구하고 그 안으로 깊숙이 빨려들어간다. ,메롱(ha_e****),2019.08.14 12:40,4,0
996,10,최고입니다 너무 좋아요 ,소마(soma****),2019.08.07 19:26,4,0
997,10,어벤져스 인피니티 워 스톤 ,이승현(vr10****),2019.07.22 22:42,4,0
998,10,너무 좋아ㅜㅜㅜㅜ마블 영원하자 ,hannah kim(imym****),2019.07.17 11:49,4,0
999,8,최고의 시리즈가 끝을 향해 달려간다. 히어로즈 대서사시의 충격적인 결말. ,FromMe(boom****),2019.07.12 22:31,4,0
