,별점,리뷰내용,작성자,작성일자,공감,비공감
972,1,"돈아깝다ㅇㄱㄹㅇ, ㄹㅇㅍㅌ ",쿠킹호일(spgs****),2015.05.05 15:57,6,3
973,1,그리고어벤져스재미없어요그냥서울만나오고끝인데요 ,진영이는내꺼(one8****),2015.05.05 13:20,6,3
974,1,딱히 1편보다 재미없음 그냥 싸우기만함 ,네이벌(hine****),2015.05.04 16:22,6,3
975,1,졸다가 팝콘 쏟았다.. 최악이었다. ,rebk****,2015.05.03 23:49,6,3
976,1,어벤져스관련시리즈 다봤지만 개인적으로는 이번이 최악이던데.. 왜이렇게평점이높은건지.. ,Tei(toef****),2015.05.02 23:07,6,3
977,1,"아 진짜 기대 엄청했는데, 지루한부분이 너무 많아. ",corr****,2015.05.02 11:28,6,3
978,1,할말이없다....ㅠ ,savi****,2015.05.02 02:23,6,3
979,1,"스토리 엉망, 쌩뚱맞네 정말.. ",둥굴레(gong****),2015.05.01 20:40,6,3
980,1,말이 필요없이 쓰레기였다. 한국에서 촬영했다고 평점 높이는거 보소 ,shin****,2015.04.30 11:07,6,3
981,1,평점 너무 높아서 조절하려고 1드립니다.솔직히 너무 많은 캐릭터 때문에 개개인 액션씬 너무 정신사나워 보였고 너무 많은 떡밥 때문에 내용집중하기가 너무 어려웠어요...그래도 쿠키영상 안본건 좀 후회되네요ㅠ ,이승호(plok****),2015.04.27 15:11,6,3
982,1,워 월 흥분하지말고 워 워 ,zard****,2015.04.26 20:42,6,3
983,1,평점 7.9점 조절용입니다 ,최정민(ssam****),2015.04.26 18:51,6,3
984,3,"솔직히 재미없었따.그동안  마블영화가 흔한 건, 주변스토리와 세계관을 몰라도그 자체 영화만으로도 영화 한편의 스토리를 이해하고 재밌게 웃을 수 있었다.어벤저스2는 세계관 모르니 정말 재미없더라. ",연(gomg****),2015.04.25 10:13,6,3
985,7,그냥슈퍼히어로영화 7 점이 적당함 ,ㅇㅇ(ksyy****),2015.04.23 18:04,6,3
986,10,걍 잼잼 인피니티잼 타노스 크리딧 베이베 ,jame****,2015.04.23 10:57,6,3
987,1,국뽕들  한국 나온다고 싱글벙글 하더니 헬조센 보고 엉엉 ㅋㅋㅋㅋ ,김지원(hatb****),2015.05.31 21:55,7,4
988,1,노잼이다 진심이게 뭐냐 ,한화V2(csl1****),2015.05.30 13:15,7,4
989,1,개인적으로 너무재미없어서 보다가중간에나왔어요나랑코드가안맞는건지.. 돈아까워ㅠㅠ ,민트초콜릿(yile****),2015.05.19 12:15,7,4
990,1,기대보다 너무 지루하다 ,하늘이짱(salt****),2015.05.17 21:03,7,4
991,1,노잼....돈아까워 ,조자(maen****),2015.05.17 12:40,7,4
992,1,매드맥스 보고 오신분은 느끼실 겁니다 이정도 배우로 이정도 재미밖에 초딩들이나 오타쿠들 좋다고 환호 지르던데 저는 아이언버스터 헐크 액션장면밖에 남는게 없네요 어벤져스1이나 아이언맨3에 비하면 개망작 ,kimb****,2015.05.15 12:46,7,4
993,1,평점 너무 높다..1편보다 영.. ,슈마갤(getg****),2015.05.11 18:44,7,4
994,1,기대했던것 보다 별로임 ,나이트(aszx****),2015.05.09 08:29,7,4
995,1,그냥 어벤져스라는 이름뿐.... 실망이네요 ,tini****,2015.05.04 15:03,7,4
996,1,재미없어요ㅋㅋㅋㅋ 진짜 지금 개거품낀 영화임 ,흐아(rhdn****),2015.05.04 14:56,7,4
997,1,액션초딩영화.. 두시간동안 시간버리다온기분. 꼭보세요~ 나만돈버리기 아까움 ,sadf54(sltk****),2015.05.02 23:07,7,4
998,1,별내용도. 반전도없는 초딩용. ,4v49****,2015.05.02 11:04,7,4
999,1,시리즈 최악의 작품. 뜬금없는 환영의 샘장면에선 진짜 실소가.. ,범돌범돌(jung****),2015.05.02 10:33,7,4
